"att_id","prod_id"
1188,33492
1279,33492
683,33297
1193,33297
4691,37065
678,33505
852,33505
1194,33505
678,33506
1108,33506
1194,33506
678,33507
1194,33507
4962,33507
150,59859
6926,59859
150,59860
682,33509
1108,33509
1194,33509
6927,59860
2438,59910
3813,59910
7483,59959
7484,59960
7485,59961
683,33512
1108,33512
1194,33512
5119,59589
754,59589
5142,59589
864,59708
4505,59775
6042,59775
1108,33515
1128,33515
1194,33515
7488,59973
175,59976
671,59976
852,33517
1141,33517
1194,33517
1108,33518
1141,33518
1194,33518
7501,60074
7503,60082
7505,60083
852,33520
1194,33520
1197,33520
1108,33522
1194,33522
1197,33522
7507,60084
7508,60085
7509,60086
7510,60087
7511,60088
725,60104
1108,33527
1194,33527
1278,33527
879,60105
880,60106
1110,60107
852,33531
1194,33531
1696,33531
1108,33533
1194,33533
1696,33533
1194,33535
1696,33535
4962,33535
1117,51264
1119,51265
4959,51044
1118,51047
1127,51047
698,51318
699,51319
704,51320
5007,33322
2666,33638
2674,33639
2675,33640
2667,33641
4140,33642
5009,33643
161,37066
4691,37066
323,60138
169,60138
323,60139
7082,60139
398,37069
4692,37069
161,37070
4692,37070
326,60140
169,60140
326,60141
7082,60141
398,37113
4691,37113
161,37114
4691,37114
957,70803
1678,70804
398,37117
4692,37117
161,37118
4692,37118
5826,70805
4973,70808
1167,37381
5570,37382
5571,37383
5572,37384
5573,37390
5574,37391
5575,37392
5576,37393
5577,37394
5578,37395
1804,37702
4949,37703
1799,37421
1801,37422
1804,37706
4949,37707
1122,37714
1143,37715
1117,37443
678,37746
679,37747
1195,37468
718,37792
5594,37793
716,37794
718,37795
776,37796
798,37797
718,37806
782,37807
798,37808
1406,48650
2898,37961
4973,37961
2898,37962
5611,37962
2898,37963
5625,37963
2898,37964
5629,37964
2898,37965
5630,37965
498,55844
3967,37974
4703,37974
4273,37975
4703,37975
4703,37976
5631,37976
1526,37521
2235,37521
850,56175
1838,56175
13,55953
2366,55954
2492,55955
2493,55956
2562,55957
2569,55958
2572,55960
5802,55961
5803,55962
5804,55963
5806,55966
5807,55967
1473,56176
5661,37555
3426,37555
2953,38156
4711,38156
2953,38157
5310,38157
2953,38158
5700,38158
2953,38159
5701,38159
2953,38160
5702,38160
718,38172
3823,38172
718,38173
5608,38173
718,38174
5613,38174
4923,33163
4884,33415
4916,33416
4939,33202
1777,33221
4945,33221
398,37105
18,52921
1107,51266
1115,51266
1215,51266
4944,33224
1792,33227
1799,33425
1803,33426
1866,33427
1798,33260
4951,33263
4691,37105
683,33539
1194,33539
684,33541
1194,33541
1194,33543
1195,33543
1194,33544
1196,33544
1194,33545
1197,33545
161,37106
35,33609
5002,33609
854,33610
5002,33610
4995,33611
5002,33611
4998,33612
5002,33612
4999,33613
5002,33613
5000,33614
5002,33614
5001,33615
5002,33615
1082,33616
5003,33616
398,59548
4027,59548
1082,33618
5005,33618
1974,33619
5003,33619
1974,33620
5004,33620
106,59549
3996,59549
4691,37106
4691,37107
5422,37107
311,68476
54,68515
398,37109
4692,37109
161,37110
4692,37110
4692,37111
5422,37111
63,68516
73,68517
5585,37413
1799,37419
1799,37427
4949,37433
112,55898
678,37753
5589,37753
679,37754
5589,37754
681,37755
5589,37755
1195,37756
5589,37756
173,55899
1173,37757
1188,37757
1188,37758
5591,37758
1193,37466
688,37466
716,37798
718,37799
776,37800
798,37801
398,55904
880,37852
5603,37852
1108,37853
5603,37853
1932,37872
5616,37872
694,56547
695,56548
696,56549
697,56550
2226,37875
5616,37875
699,56551
700,56552
2226,37877
5618,37877
2233,37878
5616,37878
2233,37879
5617,37879
2233,37880
5618,37880
161,58529
173,55906
58,55871
115,55926
322,55927
27,55877
127,56057
3179,56057
127,56058
3220,56058
127,56059
4150,56059
326,56105
18,56106
327,56106
18,56107
328,56107
18,56108
329,56108
18,56109
333,56109
61,56110
323,56110
61,56112
326,56112
61,56113
327,56113
61,56114
328,56114
61,56115
329,56115
61,56116
333,56116
92,56117
323,56117
92,56118
326,56118
92,56119
327,56119
92,56120
328,56120
92,56121
329,56121
92,56123
333,56123
169,56124
323,56124
169,56125
326,56125
169,56126
327,56126
169,56127
328,56127
169,56128
329,56128
169,56129
333,56129
323,56130
7079,56130
326,56132
7079,56132
327,56133
7079,56133
328,56134
7079,56134
329,56135
7079,56135
333,56137
7079,56137
3967,38060
4704,38060
4181,38061
4704,38061
4704,38062
5621,38062
4704,38063
5653,38063
5675,37563
5676,37563
3813,37572
1919,37572
802,38125
5268,38125
802,38126
5671,38126
802,38127
5677,38127
802,38128
5686,38128
802,38129
5688,38129
5667,38163
5705,38163
5667,38164
5706,38164
5667,38165
5707,38165
5719,38194
5720,38195
1149,38213
5738,38213
1333,38214
5738,38214
1466,38215
5738,38215
1149,38216
5739,38216
1333,38217
5739,38217
1466,38218
4884,33169
4917,33172
4929,33176
1756,33186
4944,33214
1754,33214
1866,33234
1866,33252
1866,33253
1802,33254
4957,33276
1116,33286
1421,48651
3968,33597
4793,33597
4181,33598
4793,33598
4793,33599
4988,33599
4793,33600
4989,33600
4793,33601
4992,33601
4793,33602
4993,33602
4622,37375
5200,37375
4622,37376
5567,37376
1276,37377
875,55828
1276,37388
1896,55828
5573,37404
5575,37405
5581,37406
5582,37407
1804,37438
1270,37446
1192,37446
1445,48652
677,37720
5589,37720
678,37721
5589,37721
679,37722
5589,37722
1195,37723
5589,37723
1446,48653
681,37743
5444,37743
682,37744
5444,37744
4960,37745
5444,37745
1406,48689
681,37774
1263,37774
683,37775
1263,37775
684,37776
1263,37776
685,37777
1263,37777
686,37778
1263,37778
689,37779
1263,37779
690,37780
1263,37780
1263,37781
1278,37781
1263,37782
2468,37782
1263,37783
2614,37783
1263,37784
5592,37784
1400,37813
5596,37814
716,37815
776,37816
798,37817
718,37818
798,37819
5601,37843
5602,37844
1407,48690
1838,37854
5604,37854
1838,37855
5605,37855
1838,37856
5606,37856
1838,37857
5607,37857
1838,37858
5608,37858
5609,37499
1421,48691
2116,37866
5612,37866
2116,37867
5613,37867
2116,37868
5614,37868
1428,48692
991,37948
4796,37948
991,37949
4973,37949
991,37950
5611,37950
991,37951
5621,37951
991,37952
5625,37952
991,37953
5629,37953
991,37954
5630,37954
1445,48693
854,37955
994,37955
994,37956
4973,37956
994,37957
5611,37957
994,37958
5621,37958
994,37959
5625,37959
994,37960
5629,37960
1446,48694
852,37970
3184,37970
3184,37971
5620,37971
3184,37972
5621,37972
3184,37973
5629,37973
6555,48695
854,37995
4727,37995
3967,37996
4727,37996
4181,37997
4727,37997
4273,37998
4727,37998
4727,37999
5631,37999
6556,48696
852,38000
993,38000
875,38001
993,38001
993,38002
4773,38002
993,38003
5622,38003
1404,48697
992,38004
3967,38004
992,38005
4773,38005
992,38006
5619,38006
992,38007
5622,38007
2920,37553
5659,37553
5680,37567
1049,37567
1406,48698
5347,38121
5610,38121
5347,38122
5677,38122
5347,38123
5686,38123
5347,38124
5687,38124
5697,38153
5698,38154
5699,38155
5709,37591
5710,37591
5716,38185
5717,38186
5718,38187
1272,38294
1601,38294
1272,38295
1609,38295
1333,38296
1601,38296
1333,38297
1609,38297
726,56553
732,56555
1466,38299
1609,38299
1749,37653
4924,37653
5768,37677
5085,37677
1692,37701
5781,38391
5782,38392
5783,38393
5784,38394
5786,38370
1421,48699
1445,48700
1446,48701
1283,48773
1296,48774
1334,48775
1347,48776
6568,48777
6575,48778
4500,48798
4884,33170
4884,33171
1795,33177
4931,33179
3240,33180
4933,33182
4936,33207
4915,33208
4943,33213
1777,33213
4945,33217
1777,33217
4946,33218
4944,33220
2478,33225
1866,33250
5574,37402
1116,33450
1194,33450
1118,33451
1194,33451
5578,37403
1749,60694
1751,60694
939,60695
1750,60695
2474,60698
2476,60699
2622,60705
2709,60705
2622,60706
2712,60706
2622,60707
2730,60707
679,33478
879,33478
879,33479
1195,33479
879,33480
1196,33480
679,33481
1108,33481
1108,33482
1195,33482
1108,33483
1196,33483
4949,37423
5001,33646
5012,33646
5012,33647
5013,33647
5586,37428
1804,37708
4949,37709
4949,37431
1117,37444
1300,48710
682,37724
1193,37724
683,37725
1193,37725
1193,37726
1197,37726
5595,37480
3823,37859
5606,37860
5607,37861
5608,37862
5609,37863
1526,37525
1301,48711
854,38055
4704,38055
4704,38056
4973,38056
4704,38057
5621,38057
4704,38058
5641,38058
4704,38059
5651,38059
1302,48712
3967,38076
5122,38076
5122,38077
5622,38077
5122,38078
5658,38078
1304,48713
1048,38109
5608,38109
1048,38110
5672,38110
1306,48714
1080,38118
5664,38118
1080,38119
5673,38119
1080,38120
5685,38120
5691,37577
5692,37577
1307,48715
1096,38168
3823,38168
1096,38169
5610,38169
822,38182
826,38183
833,38184
1272,38252
1601,38252
1272,38253
1609,38253
1333,38254
1601,38254
808,56560
4572,56561
1466,38256
1601,38256
1466,38257
1609,38257
1272,38276
1601,38276
1333,38277
1601,38277
1466,38278
1601,38278
1272,38279
1609,38279
1333,38280
1609,38280
866,56592
7093,56592
1140,38307
1523,38308
5752,38317
5753,38318
5752,38319
5753,38320
1778,37658
1380,48716
1755,38342
5763,38342
1755,38343
5764,38343
5075,37662
1690,37662
5075,37680
1690,37680
5761,37685
2510,37697
5755,37697
5080,37700
5777,37700
6565,48717
682,38375
1261,38375
1173,38376
1261,38376
1197,38377
1261,38377
1261,38378
1279,38378
6566,48718
1297,48719
1300,48720
1302,48721
1303,48722
1305,48723
1315,48724
1344,48725
1296,48726
1297,48727
1299,48728
1300,48729
1301,48730
1302,48731
1303,48732
1304,48733
1305,48734
1306,48735
1307,48736
1380,48737
1296,48760
1297,48761
1300,48762
1302,48763
6570,48764
6571,48765
6572,48766
6573,48767
6574,48768
1107,51267
1115,51267
4959,51267
4027,59550
106,59550
4027,59551
1115,51269
1124,51269
4959,51269
1115,51270
1215,51270
5218,51270
161,59551
167,59552
3996,59552
1738,51383
6726,51384
6728,51385
6730,51386
6734,51387
6735,51388
6737,51390
1104,51397
1383,51398
2378,51399
6732,51400
54,52921
35,51417
3427,51417
3427,51418
4969,51418
3427,51419
6740,51419
1118,51272
1120,51272
4934,33187
4941,33204
4936,33206
4949,33230
1866,33274
1865,33281
5405,48799
678,33493
1694,33493
679,33494
1694,33494
682,33495
1694,33495
1195,33496
1694,33496
1196,33497
1694,33497
1197,33498
1694,33498
2234,37981
854,33603
4994,33603
3967,33604
4994,33604
4994,33605
4995,33605
4994,33606
4996,33606
4994,33607
4997,33607
4994,33608
4998,33608
800,33629
801,33630
802,33631
803,33632
806,33633
2640,33634
3086,33635
5006,33320
5006,33324
4773,37981
2234,37982
5633,37982
5634,37524
3762,37524
957,37526
5635,37527
6003,48800
1003,38016
5637,38016
1003,38017
5638,38017
6580,48801
990,38023
5611,38023
990,38024
5642,38024
6584,48802
990,38025
3967,38025
699,56565
700,56566
990,38027
4973,38027
990,38028
5643,38028
6585,48803
2226,38033
4709,38033
2226,38034
5644,38034
6586,48804
5665,38096
5667,38096
5666,38097
5667,38097
5667,38098
5668,38098
5667,38099
5669,38099
171,59553
854,38130
3871,38130
3871,38131
4795,38131
3871,38132
5689,38132
3871,38133
5690,38133
6603,48830
1082,38134
5642,38134
1082,38135
5693,38135
1082,38136
5694,38136
1082,38137
5695,38137
1082,38138
5696,38138
6604,48831
1057,38141
5301,38141
1057,38142
5642,38142
1057,38143
5693,38143
1057,38144
5694,38144
1057,38145
5695,38145
1057,38146
5696,38146
4027,59553
1007,38147
5301,38147
1007,38148
5642,38148
1007,38149
5693,38149
1007,38150
5694,38150
1007,38151
5695,38151
1007,38152
5696,38152
4615,48846
2953,38161
5702,38161
2953,38162
5703,38162
5711,38175
5712,38176
1272,38282
1601,38282
1333,38283
1601,38283
706,56610
707,56611
1272,38285
1609,38285
1333,38286
1609,38286
708,56612
655,56632
2477,37640
2477,37644
2702,37649
1755,37649
1750,37678
5763,37678
1778,37679
5763,37679
1755,37684
5771,37684
4629,48847
4862,48848
5404,48849
5405,48850
5411,48851
5991,48852
5993,48853
6618,48854
6631,48886
6632,48887
6633,48888
4445,48913
4451,48914
4453,48915
1120,51273
1122,51273
1120,51274
1143,51274
1118,51275
5219,51275
1122,51276
5219,51276
3997,59554
3996,59554
1117,51283
1118,51284
1122,51285
1143,51286
1116,51053
676,51057
698,51335
699,51336
705,51337
713,51338
3813,51958
5036,51958
3813,51959
5037,51959
3814,51960
5036,51960
3814,51961
5037,51961
3996,59555
58,59555
740,59609
768,59610
1748,51833
1750,51834
54,52105
73,52106
86,52107
63,51852
40,52123
54,52124
63,52125
73,52126
54,51857
40,51858
1691,52132
1692,52133
2697,51861
1755,51887
5084,51887
1749,51888
1786,51888
5090,51893
1748,51893
54,52295
4930,33178
1756,33185
4907,33191
1798,33235
1798,33430
1804,33431
1865,33432
1866,33433
1801,33446
1865,33447
1804,33279
5713,38179
678,33499
1108,33499
1275,33499
678,33500
1275,33500
4961,33500
692,7257
82,59745
10,59768
679,33502
1275,33502
4961,33502
1108,33503
1195,33503
1275,33503
1195,33504
1275,33504
4961,33504
4177,33583
4773,33583
4177,33584
4985,33584
4177,33585
4986,33585
32,59769
298,59861
4984,33587
4985,33587
86,59861
86,59862
5714,38180
5715,38181
5716,38188
5717,38189
5718,38190
4874,38196
5721,38197
5998,48805
705,56579
713,56580
1333,38238
1601,38238
1466,38239
1601,38239
1107,38325
1124,38326
5593,38327
1124,38330
5593,38331
2478,37641
1762,37647
1784,37647
5757,37650
1750,37650
5760,37656
5755,37656
2698,37665
5765,37665
5766,37667
2483,37667
5761,37670
5074,37670
2506,37691
1690,37691
6583,48806
677,38379
5780,38379
678,38380
5780,38380
679,38381
5780,38381
1195,38382
5780,38382
3381,38383
5780,38383
5442,38384
5780,38384
5443,38385
5780,38385
6587,48807
682,38386
1193,38386
1193,38387
1195,38387
1193,38388
1196,38388
1193,38389
1197,38389
1193,38390
1279,38390
6588,48808
6589,48809
6590,48810
6591,48811
6592,48812
4862,48822
5404,48823
5995,48824
5996,48825
6600,48826
6601,48827
6602,48828
6619,48855
6620,48856
4615,48881
5404,48882
6602,48883
6629,48884
6630,48885
6643,47035
6631,48908
6632,48909
6644,48910
6645,48911
6646,48912
1193,51048
1122,51048
698,51343
699,51344
705,51345
713,51346
18,52922
657,51406
3799,51407
1388,51104
5246,51446
6755,51447
6756,51448
5095,51453
5191,51454
6004,51455
6754,51456
6757,51457
303,59862
1115,51464
1117,51464
1115,51465
1118,51465
1115,51466
1122,51466
4959,51130
1115,51137
5238,51145
5238,51497
5754,51498
5247,51543
5248,51544
739,51186
61,59867
1140,51545
1542,51545
1523,51546
1542,51546
1526,51547
1542,51547
1107,51200
879,51210
658,51607
3799,51608
40,51634
54,51635
63,51636
73,51637
925,51241
928,51241
927,51244
924,51244
698,51906
713,51907
716,51918
718,51919
719,51920
782,51921
3813,51965
5038,51965
3813,51966
5039,51966
3814,51967
5038,51967
3814,51968
5039,51968
4259,51969
5038,51969
40,59867
5816,59868
4260,51971
5038,51971
1896,59911
3707,59911
4263,51973
5038,51973
736,51978
947,51978
879,51979
946,51979
879,51980
947,51980
946,51981
1108,51981
947,51982
1108,51982
4259,51994
4703,51994
4260,51995
4703,51995
3427,52006
3822,52006
3427,52007
4808,52007
3427,52008
5044,52008
3427,52009
5047,52009
3427,52010
1750,33183
1750,33184
4935,33188
4909,33192
4937,33195
4940,33203
4926,33205
1777,33211
1748,33211
5739,38218
690,51289
691,51290
698,51295
1107,51295
4944,33216
1777,33216
4948,33228
1866,33231
1799,33233
4952,33243
1866,33247
1798,33434
1804,33435
1799,33436
4955,33437
1149,38219
5740,38219
1333,38220
5740,38220
1466,38221
5740,38221
1149,38222
5741,38222
1333,38223
5741,38223
1466,38224
5741,38224
1149,38225
5742,38225
1333,38226
5742,38226
1466,38227
5742,38227
1866,33280
4958,33287
4959,33287
1149,38228
4773,33558
4807,33558
4807,33559
4968,33559
4807,33560
4969,33560
4807,33561
4970,33561
4807,33562
4971,33562
4807,33563
4972,33563
4807,33564
4973,33564
5743,38228
852,33565
4974,33565
4969,33566
4974,33566
4974,33567
4975,33567
1333,38229
1068,33568
1107,33568
1068,33569
1124,33569
1068,33570
4976,33570
1068,33571
4977,33571
5743,38229
1056,33572
1107,33572
1056,33573
1140,33573
1056,33574
1526,33574
801,33314
707,33314
800,33626
801,33627
803,33628
2595,33636
2596,33637
800,33319
5008,33323
1466,38230
5743,38230
1149,38231
5744,38231
1333,38232
5744,38232
1466,38233
5744,38233
1149,38234
5745,38234
1333,38235
5745,38235
1466,38236
5745,38236
1272,37609
1601,37609
1122,38321
1143,38322
1107,38332
5593,38333
40,38334
54,38335
63,38336
40,37637
4924,37654
5758,37654
6284,47017
1751,38346
1755,38346
1754,38347
1755,38347
2508,37694
1755,37694
5769,37696
5775,37696
5778,38358
1388,38372
698,51296
1124,51296
699,51297
1107,51297
699,51298
1124,51298
705,51299
1107,51299
705,51300
1124,51300
713,51301
1107,51301
713,51302
1124,51302
698,51303
699,51304
698,51324
699,51325
704,51326
705,51327
713,51328
698,51339
699,51340
705,51341
713,51342
63,52922
5043,51408
5648,51408
5043,51409
6739,51409
18,52923
4784,51410
5648,51410
4784,51411
6739,51411
4784,51412
6740,51412
4784,51413
6741,51413
73,52923
2225,51432
5857,51432
2225,51433
6742,51433
5999,51119
1118,51132
18,52924
86,52924
808,51146
6761,51490
6762,51491
658,51499
3799,51500
5224,51501
5225,51502
5225,51508
6764,51509
880,51590
957,51591
1107,51592
1522,51593
1523,51594
1538,51595
5250,51596
5247,51614
5248,51615
924,51246
927,51246
925,51253
928,51253
5018,51779
5018,51900
5019,51901
5020,51902
5021,51903
736,51934
946,51934
736,51935
1401,51935
736,51936
2365,51936
946,51937
1108,51937
1108,51938
1401,51938
1108,51939
2365,51939
5033,51941
5034,51942
5035,51943
725,51975
946,51975
725,51976
947,51976
736,51977
946,51977
4909,33200
1691,33210
1798,33428
4949,33429
1798,33238
4950,33241
4951,33242
1866,33246
4952,33264
1865,33269
4949,33270
1798,33273
4956,33275
686,33484
688,33485
698,33546
699,33547
700,33548
704,33549
705,33550
713,33551
6698,58530
7344,58531
7345,58532
3997,58533
1188,58644
1762,58602
1784,58602
1762,58603
6065,58603
1762,58604
6066,58604
679,58644
5007,33321
5785,38369
6622,48859
6623,48860
6624,48861
6010,48862
6011,48863
6623,48864
6624,48865
5998,48889
6583,48890
6591,48891
6592,48892
6625,48893
6634,48894
6635,48895
6636,48896
6637,48897
6638,48898
6639,48899
6640,48900
6641,48901
1406,48916
1407,48917
1421,48918
1428,48919
1445,48920
1446,48921
6555,48922
6556,48923
705,51321
713,51322
724,51323
1104,51401
1383,51402
2378,51403
6731,51404
379,33783
4891,33783
5015,33783
379,33784
4891,33784
5016,33784
379,33785
5014,33785
5015,33785
379,33786
5014,33786
5016,33786
380,33787
4891,33787
5015,33787
380,33788
4891,33788
5016,33788
380,33789
5014,33789
5015,33789
380,33790
5014,33790
5016,33790
4887,33791
4891,33791
5015,33791
4887,33792
4891,33792
5016,33792
4887,33793
5014,33793
5015,33793
4887,33794
5014,33794
5016,33794
379,33795
4891,33795
5015,33795
379,33796
4891,33796
5016,33796
379,33797
5014,33797
5015,33797
379,33798
5014,33798
5016,33798
380,33799
4891,33799
5015,33799
380,33800
4891,33800
5016,33800
380,33801
5014,33801
5015,33801
380,33802
5014,33802
5016,33802
4887,33803
4891,33803
5015,33803
4887,33804
4891,33804
5016,33804
4887,33805
5014,33805
5015,33805
4887,33806
5014,33806
5016,33806
379,33808
4891,33808
4892,33808
379,33809
4891,33809
4893,33809
379,33810
4892,33810
5014,33810
379,33811
4893,33811
5014,33811
380,33812
4891,33812
4892,33812
380,33813
4891,33813
4893,33813
380,33814
4892,33814
5014,33814
380,33815
4893,33815
5014,33815
4887,33816
4891,33816
4892,33816
4887,33817
4891,33817
4893,33817
4887,33818
4892,33818
5014,33818
4887,33819
4893,33819
5014,33819
6732,51405
6747,51098
1942,51098
4572,51100
776,51102
1388,51105
2667,51105
6750,51113
2378,51485
6728,51486
6730,51487
152,59556
263,59556
1151,51529
5226,51529
676,51530
5227,51530
1151,51531
5227,51531
5236,51534
5237,51535
5242,51538
5243,51539
5243,51540
5244,51541
5245,51542
1388,51185
1107,51550
1115,51550
1115,51551
1124,51551
1124,51552
1263,51552
1140,51553
1263,51553
1263,51554
5249,51554
880,51555
957,51556
1107,51557
1522,51558
1523,51559
1538,51560
5250,51562
731,51203
5023,51784
707,51908
708,51909
1173,52402
1188,52402
1188,52403
1197,52403
1188,52404
1279,52404
132,52926
694,52428
710,52428
695,52429
710,52429
696,52430
710,52430
700,52431
710,52431
710,52432
726,52432
694,52478
695,52479
696,52480
697,52481
726,52482
946,52614
1105,52615
2378,52616
6767,52617
6769,52618
6770,52619
6771,52620
6772,52621
6773,52622
6774,52623
6775,52624
6776,52625
6777,52626
1668,52706
6796,52707
6797,52712
6800,52713
1668,52716
6796,52717
6798,52718
6801,52719
1149,52275
1149,52736
1200,52737
2391,52766
5395,52767
5396,52768
5397,52769
5398,52770
40,52927
156,52927
73,52928
156,52928
26,52929
40,52930
54,52931
63,52932
73,52933
86,52934
2473,55065
2477,55066
3186,52941
6670,52941
3204,52942
6670,52942
3205,52943
6670,52943
3206,52944
6670,52944
3207,52945
6670,52945
380,52951
95,52954
3618,52964
380,53027
380,53037
3458,53039
380,53041
380,53042
1443,66140
58,53049
398,53129
76,53130
138,53131
398,53061
119,53062
161,53063
398,53134
161,53135
2162,53143
6829,53144
132,53074
27,53077
27,53078
27,53083
2568,53098
6845,53102
958,53104
6848,53107
6833,53113
6846,53115
6863,53220
6864,53221
3998,53232
6648,53233
6879,53234
6880,53235
6881,53236
6882,53237
6892,53261
6893,53262
6894,53308
6895,53309
6894,53313
6895,53314
6917,53315
6345,54445
2478,55067
6345,54447
3187,54466
3205,54467
3206,54468
3205,54085
1838,56176
6987,54497
1838,56177
6666,54509
54,54148
54,54151
1746,55081
4647,56177
850,56178
82,54551
6996,54551
54,54170
1839,56178
7001,54557
63,54177
54,54179
54,54205
40,54617
63,54618
54,54264
63,54279
1748,55082
40,54666
152,54666
73,54667
152,54667
5074,54941
40,54693
92,54693
40,54694
150,54694
54,54304
1748,54941
40,54729
61,54729
40,54730
117,54730
40,54731
156,54731
7005,54331
7005,54346
670,54745
1584,54746
7005,54350
671,54352
7007,54355
346,54374
347,54377
54,54383
7005,54388
7005,54389
4499,54848
5402,54849
5403,54850
4499,54851
5404,54852
5405,54853
1746,54950
4497,54863
5412,54863
5412,54864
5413,54864
5420,54820
1263,54828
5442,54828
700,54879
726,54880
730,54881
695,54905
696,54906
697,54907
711,54908
1746,55092
1765,55093
1792,55094
1746,54971
5433,54974
1746,54982
1752,54982
679,55249
682,55115
1701,55115
684,55116
1701,55116
7022,55023
5006,55028
5686,55239
7034,55240
5268,55038
683,55250
1195,55251
1196,55252
1197,55253
870,55409
872,55410
1457,55736
4379,55427
4719,55427
4401,55428
4719,55428
4719,55429
380,52946
678,52405
1263,52405
679,52406
1263,52406
1195,52407
1263,52407
1263,52408
4960,52408
1263,52409
6766,52409
55,53005
694,52433
701,52433
695,52434
701,52434
696,52435
701,52435
697,52436
701,52436
701,52437
711,52437
87,53006
695,52438
701,52438
696,52439
701,52439
697,52440
701,52440
701,52441
711,52441
701,52442
732,52442
698,52469
699,52470
705,52471
713,52472
724,52473
694,52483
695,52484
696,52485
697,52486
699,52487
700,52488
726,52489
716,52598
799,52599
3716,52600
4527,52601
800,52627
801,52628
802,52629
803,52630
806,52631
807,52632
2640,52633
3086,52634
662,52639
1488,52640
6782,52641
6783,52642
656,52659
662,52660
861,52661
1669,52662
657,52673
1488,52674
657,52720
658,52721
1488,52722
3799,52723
657,52724
3798,52725
98,53007
108,53008
87,53009
98,53010
108,53011
6825,53018
380,53047
76,53059
398,53132
292,69874
147,53071
6715,53103
6709,53105
6715,53106
6857,53112
1692,55069
3426,54010
2610,53250
6883,53251
6884,53252
6885,53253
6886,53254
6887,53255
65,53263
156,53264
6905,53281
6906,53282
6907,53283
65,53288
127,53289
6908,53290
6909,53300
6910,53301
6911,53302
6912,53303
4264,54010
3426,54011
4275,54011
3426,54012
4341,54012
3426,54013
4346,54013
3426,54014
4362,54014
3426,54015
6968,54015
2472,55070
6345,54449
273,54452
4439,54453
3187,54104
1473,56179
6666,54505
26,54539
40,54540
86,54541
54,54149
1839,56179
6996,54547
54,54184
73,54186
7005,54344
7005,54349
671,54351
7007,54367
7005,54368
346,54371
5418,54816
5417,54816
1197,54826
2478,55071
4901,55072
4902,55073
1752,54946
1746,54946
1748,54972
5434,55099
5435,55100
2477,55105
2478,55106
678,55254
680,55121
5444,55121
681,55122
5444,55122
3381,55123
5444,55123
5442,55124
5444,55124
5443,55125
5444,55125
679,55255
1751,55737
2472,55737
925,55743
2481,55743
700,55164
726,55165
697,55166
711,55167
732,55168
733,55169
1484,55216
1486,55217
7023,55218
7024,55219
7025,55220
655,55221
7018,55222
7019,55223
682,55256
683,55257
1195,55258
1196,55259
1197,55260
1896,55829
5455,55411
5457,55411
5456,55412
5457,55412
870,55413
5459,55413
872,55414
5459,55414
893,55415
5460,55415
893,55416
5461,55416
3426,55423
5469,55423
3426,55424
5470,55424
3426,55425
5471,55425
3426,55426
5472,55426
4353,55435
5119,55435
4358,55436
5119,55436
4361,55437
5119,55437
4362,55438
5119,55438
3816,55441
5123,55441
4342,55442
5123,55442
4364,55443
5123,55443
4377,55444
5123,55444
4401,55445
3458,52948
694,52410
701,52410
695,52411
701,52411
696,52412
701,52412
697,52413
701,52413
699,52414
701,52414
700,52415
701,52415
701,52416
726,52416
694,52474
699,52475
698,52560
699,52561
705,52562
713,52563
795,52564
796,52565
797,52566
855,52567
716,52596
799,52597
1488,52667
3798,52668
657,52669
1488,52670
655,52689
1384,52690
5248,52738
6804,52739
1361,52771
1366,52772
6805,52773
4874,52778
6807,52779
6808,52780
6700,53003
6820,53004
6822,52969
380,53026
380,53029
380,53032
147,53052
398,53136
106,53137
138,53072
27,53079
27,53080
27,53091
27,53092
6842,53099
2589,53114
184,53167
2222,53168
2543,53169
6849,53170
6850,53171
6839,53181
6840,53182
6841,53183
127,53227
6867,53230
6874,53231
6893,53269
6896,53270
6897,53271
6898,53274
6899,53275
6900,53276
6901,53277
127,53298
132,53299
6894,53310
6895,53311
6917,53312
6920,53316
6921,53317
6922,53318
6923,53319
4669,53325
6672,53325
4669,53326
6673,53326
4669,53327
6924,53327
4669,53328
6925,53328
4669,53329
6926,53329
4669,53330
6927,53330
924,54935
2233,54016
4259,54016
2233,54017
4275,54017
2233,54018
4341,54018
2233,54019
4346,54019
2233,54020
6969,54020
2233,54021
6970,54021
2233,54022
6971,54022
2233,54023
6972,54023
6985,54074
1748,54943
1792,54959
3207,54084
3205,54090
3205,54092
3186,54100
3205,54113
3206,54124
114,54510
131,54511
136,54512
144,54513
61,54525
136,54525
136,54526
152,54526
61,54527
144,54527
144,54528
152,54528
61,54529
146,54529
146,54530
152,54530
61,54531
163,54531
152,54532
163,54532
54,54138
54,54160
54,54162
54,54168
54,54181
5431,54964
40,54565
150,54565
54,54566
150,54566
63,54567
150,54567
73,54568
150,54568
86,54569
150,54569
1839,56180
6996,54575
54,54215
63,54219
40,54614
54,54615
63,54616
54,54262
54,54272
26,54668
40,54669
54,54670
63,54671
26,54683
132,54683
40,54684
132,54684
54,54685
132,54685
63,54686
132,54686
132,54687
6991,54687
26,54688
7002,54688
40,54689
7002,54689
54,54690
7002,54690
63,54691
7002,54691
6991,54692
7002,54692
26,54297
152,54306
6991,54306
26,54320
54,54326
672,54360
7005,54363
345,54752
346,54753
347,54754
348,54755
2045,54756
345,54370
346,54375
347,54376
54,54379
63,54390
5399,54805
2477,54819
680,54876
1197,54877
1277,54878
694,54882
