attribute_line_id;product_tmpl_id;attribute_id;value
4619;8688;3;82
4620;8688;1;63
4620;8688;1;54
4620;8688;1;26
4620;8688;1;40
4620;8688;1;73
4621;8689;1;73
4622;8690;3;18
4623;8690;1;40
4623;8690;1;54
4623;8690;1;63
4623;8690;1;73
4623;8690;1;86
4624;8691;3;61
4625;8691;1;54
4625;8691;1;40
4626;8692;3;298
4627;8692;1;40
4628;8693;3;61
4629;8693;1;40
4629;8693;1;54
4630;8694;1;40
4630;8694;1;54
4630;8694;1;63
4630;8694;1;73
4631;8694;3;18
4632;8695;1;26
4632;8695;1;40
4632;8695;1;54
4632;8695;1;63
4632;8695;1;73
4632;8695;1;86
4633;8695;3;65
4634;8696;3;18
4634;8696;3;82
4635;8696;1;26
4635;8696;1;40
4635;8696;1;54
4635;8696;1;63
4635;8696;1;73
4635;8696;1;86
4635;8696;1;94
4636;8697;3;75
4637;8697;1;40
4637;8697;1;54
4637;8697;1;63
4637;8697;1;73
4638;8698;1;63
4638;8698;1;73
4639;8698;3;152
4640;8699;3;152
4641;8699;1;63
4641;8699;1;73
4642;8700;3;152
4643;8700;1;86
4644;8701;3;152
4645;8701;1;40
4645;8701;1;54
4645;8701;1;63
4645;8701;1;73
4646;8702;3;152
4647;8702;1;40
4647;8702;1;54
4647;8702;1;63
4647;8702;1;73
4648;8703;3;152
4649;8703;1;26
4649;8703;1;63
4650;8704;3;152
4651;8704;1;73
4652;8705;1;2036
4653;8705;3;82
4654;8706;3;152
4655;8706;1;54
4655;8706;1;63
4655;8706;1;73
4656;8707;3;152
4657;8707;1;40
4657;8707;1;54
4657;8707;1;63
4657;8707;1;73
4658;8708;3;152
4659;8708;1;40
4659;8708;1;54
4659;8708;1;63
4659;8708;1;73
4660;8709;3;152
4661;8709;1;40
4661;8709;1;63
4661;8709;1;73
4661;8709;1;86
4662;8710;3;152
4663;8710;1;73
4664;8711;1;26
4664;8711;1;40
4665;8711;3;152
4666;8712;3;65
4666;8712;3;132
4667;8712;1;40
4667;8712;1;54
4667;8712;1;63
4667;8712;1;73
4668;8713;1;40
4668;8713;1;73
4668;8713;1;86
4669;8713;3;152
4670;8714;3;75
4671;8714;1;40
4671;8714;1;63
4672;8715;1;40
4672;8715;1;54
4672;8715;1;63
4672;8715;1;73
4672;8715;1;86
4673;8715;3;152
4674;8716;3;152
4675;8716;1;40
4675;8716;1;54
4675;8716;1;63
4675;8716;1;73
4675;8716;1;86
4676;8717;3;75
4677;8717;1;40
4677;8717;1;54
4677;8717;1;63
4677;8717;1;73
4678;8718;1;40
4678;8718;1;54
4678;8718;1;63
4678;8718;1;73
4678;8718;1;86
4679;8718;3;300
4680;8719;3;152
4681;8719;1;40
4681;8719;1;54
4681;8719;1;63
4681;8719;1;73
4681;8719;1;86
4682;8720;3;152
4683;8720;1;63
4684;8721;3;152
4685;8721;1;40
4685;8721;1;54
4685;8721;1;63
4685;8721;1;73
4685;8721;1;86
4686;8722;3;152
4687;8722;1;40
4687;8722;1;54
4687;8722;1;63
4687;8722;1;73
4688;8723;3;152
4689;8723;1;40
4689;8723;1;54
4689;8723;1;63
4689;8723;1;73
4689;8723;1;86
4690;8724;3;152
4691;8724;1;40
4691;8724;1;54
4691;8724;1;63
4691;8724;1;73
4691;8724;1;86
4692;8725;3;152
4693;8725;1;73
4693;8725;1;40
4693;8725;1;86
4693;8725;1;63
4694;8726;3;152
4695;8726;1;26
4695;8726;1;73
4696;8727;3;152
4697;8727;1;40
4697;8727;1;54
4697;8727;1;63
4697;8727;1;73
4697;8727;1;86
4698;8728;3;152
4699;8728;1;86
4700;8729;1;40
4700;8729;1;54
4700;8729;1;73
4701;8729;3;82
4702;8730;3;82
4703;8730;1;40
4703;8730;1;54
4703;8730;1;63
4703;8730;1;73
4703;8730;1;86
4704;8731;1;146
4704;8731;1;114
4704;8731;1;131
4704;8731;1;136
4704;8731;1;104
4704;8731;1;144
4704;8731;1;99
4704;8731;1;120
4704;8731;1;2158
4705;8731;3;175
4705;8731;3;165
4705;8731;3;185
4706;8732;3;165
4707;8733;3;165
4708;8733;1;40
4708;8733;1;54
4708;8733;1;63
4708;8733;1;73
4709;8734;1;146
4709;8734;1;114
4709;8734;1;131
4709;8734;1;136
4709;8734;1;104
4709;8734;1;144
4709;8734;1;99
4709;8734;1;120
4709;8734;1;2158
4709;8734;1;6996
4710;8734;3;175
4710;8734;3;165
4711;8735;1;360
4711;8735;1;363
4711;8735;1;364
4712;8735;3;2161
4713;8736;3;150
4713;8736;3;165
4714;8736;1;40
4714;8736;1;54
4714;8736;1;63
4714;8736;1;86
4714;8736;1;73
4715;8737;3;237
4716;8737;1;73
4717;8738;1;40
4717;8738;1;54
4718;8738;3;237
4719;8739;1;40
4719;8739;1;54
4720;8739;3;152
4721;8740;3;165
4722;8741;1;73
4722;8741;1;63
4722;8741;1;54
4722;8741;1;40
4723;8741;3;132
4723;8741;3;185
4724;8742;3;165
4725;8742;1;360
4725;8742;1;361
4725;8742;1;363
4726;8743;1;26
4727;8743;3;237
4728;8744;1;63
4729;8744;3;175
4730;8745;1;363
4730;8745;1;365
4731;8745;3;165
4732;8746;3;165
4732;8746;3;237
4733;8746;1;26
4733;8746;1;40
4733;8746;1;54
4733;8746;1;63
4733;8746;1;73
4734;8747;3;175
4735;8747;1;40
4735;8747;1;54
4736;8748;3;175
4737;8748;1;40
4737;8748;1;54
4738;8749;1;40
4738;8749;1;63
4738;8749;1;73
4739;8749;3;165
4740;8750;3;175
4741;8751;3;175
4742;8751;1;365
4742;8751;1;360
4742;8751;1;361
4742;8751;1;363
4742;8751;1;364
4743;8752;3;175
4744;8752;1;26
4744;8752;1;40
4744;8752;1;54
4744;8752;1;63
4744;8752;1;73
4745;8753;3;165
4746;8753;1;73
4747;8754;3;165
4748;8754;1;40
4748;8754;1;54
4749;8755;1;40
4749;8755;1;54
4750;8755;3;237
4751;8756;3;132
4751;8756;3;2167
4752;8756;1;40
4752;8756;1;54
4752;8756;1;63
4752;8756;1;73
4752;8756;1;86
4753;8757;1;54
4753;8757;1;63
4753;8757;1;86
4753;8757;1;40
4753;8757;1;73
4754;8757;3;10441
4754;8757;3;132
4754;8757;3;2165
4755;8758;1;40
4755;8758;1;54
4755;8758;1;73
4756;8758;3;165
4757;8759;3;132
4758;8759;1;63
4758;8759;1;73
4759;8760;1;40
4760;8761;3;2157
4761;8761;1;40
4761;8761;1;54
4761;8761;1;63
4762;8762;1;40
4763;8763;1;63
4764;8763;3;165
4765;8764;1;63
4765;8764;1;54
4766;8764;3;165
4767;8765;3;165
4768;8765;1;40
4768;8765;1;54
4768;8765;1;63
4768;8765;1;73
4769;8766;3;2157
4770;8766;1;40
4770;8766;1;54
4771;8767;1;40
4771;8767;1;54
4771;8767;1;63
4771;8767;1;73
4772;8767;3;185
4772;8767;3;2167
4773;8768;3;185
4774;8768;1;73
4775;8769;1;40
4775;8769;1;54
4775;8769;1;63
4775;8769;1;73
4776;8769;3;237
4777;8770;3;185
4778;8770;1;40
4778;8770;1;63
4778;8770;1;54
4778;8770;1;73
4779;8771;3;237
4780;8772;1;54
4781;8772;3;132
4782;8773;3;132
4783;8773;1;364
4783;8773;1;360
4783;8773;1;365
4783;8773;1;361
4783;8773;1;363
4783;8773;1;4443
4784;8774;1;40
4784;8774;1;63
4785;8774;3;185
4786;8775;3;165
4787;8775;1;40
4787;8775;1;54
4787;8775;1;63
4787;8775;1;73
4788;8776;3;185
4789;8776;1;40
4789;8776;1;54
4789;8776;1;63
4790;8777;3;2166
4791;8777;1;54
4791;8777;1;63
4791;8777;1;73
4792;8778;3;185
4793;8778;1;40
4793;8778;1;63
4794;8779;3;132
4795;8779;1;40
4795;8779;1;63
4796;8780;1;360
4796;8780;1;361
4796;8780;1;363
4796;8780;1;364
4796;8780;1;4443
4797;8780;3;132
4798;8781;1;361
4799;8781;3;175
4800;8782;1;360
4800;8782;1;361
4800;8782;1;363
4801;8782;3;132
4802;8783;1;63
4802;8783;1;40
4802;8783;1;73
4802;8783;1;54
4802;8783;1;86
4803;8783;3;132
4804;8784;1;73
4804;8784;1;40
4804;8784;1;54
4804;8784;1;63
4805;8784;3;132
4806;8785;1;40
4806;8785;1;54
4806;8785;1;73
4807;8785;3;165
4808;8786;3;165
4809;8786;1;54
4809;8786;1;63
4809;8786;1;73
4810;8787;1;54
4810;8787;1;63
4810;8787;1;86
4810;8787;1;73
4810;8787;1;40
4811;8787;3;185
4812;8788;3;165
4813;8788;1;40
4813;8788;1;73
4814;8789;3;2168
4814;8789;3;165
4814;8789;3;185
4814;8789;3;11619
4815;8789;1;54
4815;8789;1;86
4815;8789;1;63
4815;8789;1;40
4815;8789;1;73
4816;8790;1;63
4817;8791;1;73
4818;8791;3;165
4819;8792;3;2169
4820;8792;1;40
4820;8792;1;86
4821;8793;3;2166
4822;8793;1;40
4822;8793;1;54
4823;8794;1;73
4824;8794;3;237
4825;8795;1;54
4825;8795;1;63
4825;8795;1;73
4826;8797;1;40
4826;8797;1;73
4827;8798;1;54
4827;8798;1;86
4827;8798;1;40
4827;8798;1;73
4827;8798;1;63
4828;8799;1;40
4828;8799;1;54
4828;8799;1;63
4828;8799;1;73
4829;8799;3;165
4830;8800;3;165
4831;8800;1;40
4832;8801;3;109
4833;8801;1;40
4833;8801;1;54
4833;8801;1;63
4833;8801;1;73
4834;8802;1;54
4834;8802;1;73
4835;8802;3;2175
4836;8803;1;40
4836;8803;1;63
4836;8803;1;86
4837;8804;1;40
4837;8804;1;63
4838;8804;3;165
4839;8805;1;63
4839;8805;1;40
4839;8805;1;73
4839;8805;1;54
4839;8805;1;86
4840;8806;1;40
4841;8807;1;63
4841;8807;1;73
4841;8807;1;86
4842;8807;3;2175
4843;8808;1;54
4843;8808;1;63
4843;8808;1;73
4844;8809;1;40
4844;8809;1;54
4844;8809;1;63
4844;8809;1;73
4845;8810;1;40
4845;8810;1;54
4845;8810;1;63
4845;8810;1;73
4845;8810;1;86
4846;8811;1;40
4846;8811;1;54
4846;8811;1;63
4846;8811;1;73
4846;8811;1;86
4847;8812;1;40
4847;8812;1;54
4847;8812;1;63
4847;8812;1;73
4847;8812;1;86
4848;8813;1;40
4848;8813;1;54
4848;8813;1;63
4848;8813;1;73
4848;8813;1;86
4849;8814;3;185
4850;8814;1;40
4850;8814;1;54
4850;8814;1;63
4850;8814;1;73
4850;8814;1;86
4851;8815;1;40
4851;8815;1;54
4851;8815;1;63
4851;8815;1;73
4851;8815;1;86
4852;8816;1;40
4852;8816;1;54
4852;8816;1;63
4852;8816;1;73
4853;8817;1;40
4853;8817;1;73
4854;8818;1;73
4855;8819;1;73
4855;8819;1;54
4855;8819;1;63
4855;8819;1;40
4855;8819;1;26
4856;8819;3;237
4856;8819;3;8122
4856;8819;3;8591
4856;8819;3;165
4856;8819;3;2167
4856;8819;3;2166
4856;8819;3;10549
4856;8819;3;11655
4857;8820;1;63
4858;8820;3;2169
4859;8821;1;40
4859;8821;1;54
4859;8821;1;63
4859;8821;1;73
4860;8822;1;40
4861;8823;1;73
4862;8824;1;40
4862;8824;1;63
4863;8825;1;40
4864;8826;1;63
4864;8826;1;73
4865;8826;3;2169
4866;8827;1;40
4866;8827;1;54
4866;8827;1;63
4866;8827;1;73
4867;8828;3;185
4868;8828;1;54
4868;8828;1;40
4869;8829;1;40
4869;8829;1;54
4869;8829;1;63
4869;8829;1;73
4869;8829;1;86
4870;8830;1;54
4870;8830;1;63
4870;8830;1;86
4870;8830;1;73
4870;8830;1;40
4871;8830;3;10163
4871;8830;3;10160
4871;8830;3;10161
4871;8830;3;185
4871;8830;3;7925
4871;8830;3;10162
4872;8831;3;185
4872;8831;3;9181
4873;8831;1;40
4873;8831;1;54
4873;8831;1;63
4873;8831;1;73
4873;8831;1;86
4874;8832;1;40
4874;8832;1;54
4874;8832;1;63
4874;8832;1;73
4874;8832;1;86
4875;8833;3;185
4876;8833;1;40
4876;8833;1;54
4876;8833;1;63
4876;8833;1;73
4877;8834;1;40
4877;8834;1;54
4877;8834;1;63
4877;8834;1;73
4878;8834;3;165
4878;8834;3;8122
4879;8835;1;360
4879;8835;1;361
4879;8835;1;363
4879;8835;1;364
4880;8835;3;2169
4881;8837;23;279
4881;8837;23;271
4881;8837;23;276
4881;8837;23;274
4881;8837;23;282
4881;8837;23;270
4881;8837;23;4439
4881;8837;23;6666
4881;8837;23;6986
4881;8837;23;269
4882;8837;3;18
4883;8838;23;274
4883;8838;23;270
4884;8838;3;18
4885;8839;3;18
4886;8840;23;277
4886;8840;23;275
4886;8840;23;278
4886;8840;23;279
4887;8840;3;18
4888;8841;3;18
4889;8842;3;82
4890;8842;23;269
4890;8842;23;270
4890;8842;23;271
4890;8842;23;272
4890;8842;23;273
4890;8842;23;274
4890;8842;23;275
4891;8843;3;18
4892;8843;23;270
4892;8843;23;278
4892;8843;23;269
4892;8843;23;271
4892;8843;23;279
4892;8843;23;274
4892;8843;23;272
4892;8843;23;276
4892;8843;23;282
4892;8843;23;275
4892;8843;23;273
4892;8843;23;277
4893;8844;3;82
4894;8844;23;271
4894;8844;23;272
4894;8844;23;273
4894;8844;23;275
4895;8845;23;269
4895;8845;23;271
4895;8845;23;273
4895;8845;23;274
4895;8845;23;275
4895;8845;23;276
4895;8845;23;277
4895;8845;23;279
4896;8845;3;18
4897;8846;3;152
4898;8846;23;270
4898;8846;23;276
4898;8846;23;277
4898;8846;23;279
4899;8847;23;271
4899;8847;23;278
4899;8847;23;279
4900;8847;3;18
4901;8848;3;152
4902;8849;3;18
4903;8850;23;272
4903;8850;23;273
4903;8850;23;274
4903;8850;23;275
4903;8850;23;276
4904;8850;3;82
4905;8851;3;18
4906;8852;3;18
4906;8852;3;117
4907;8852;23;274
4908;8853;3;18
4908;8853;3;82
4909;8853;23;2127
4909;8853;23;2135
4909;8853;23;269
4909;8853;23;270
4909;8853;23;271
4909;8853;23;272
4909;8853;23;273
4909;8853;23;274
4909;8853;23;275
4909;8853;23;276
4909;8853;23;277
4910;8854;3;82
4911;8855;3;18
4912;8855;23;276
4912;8855;23;277
4912;8855;23;282
4913;8856;3;18
4914;8856;23;279
4914;8856;23;276
4915;8857;3;61
4915;8857;3;117
4916;8857;23;282
4916;8857;23;275
4916;8857;23;273
4916;8857;23;277
4916;8857;23;271
4916;8857;23;279
4916;8857;23;274
4916;8857;23;272
4916;8857;23;276
4916;8857;23;270
4916;8857;23;278
4917;8858;23;269
4917;8858;23;270
4917;8858;23;271
4917;8858;23;272
4917;8858;23;273
4917;8858;23;274
4917;8858;23;275
4917;8858;23;276
4917;8858;23;277
4917;8858;23;278
4917;8858;23;279
4917;8858;23;282
4918;8858;3;18
4919;8859;23;270
4919;8859;23;272
4919;8859;23;273
4919;8859;23;274
4919;8859;23;275
4919;8859;23;276
4919;8859;23;277
4920;8859;3;152
4921;8860;3;152
4922;8860;23;270
4922;8860;23;271
4922;8860;23;273
4922;8860;23;274
4922;8860;23;275
4923;8861;3;82
4924;8862;23;273
4924;8862;23;275
4924;8862;23;278
4924;8862;23;271
4924;8862;23;272
4924;8862;23;274
4925;8862;3;152
4926;8863;3;8
4927;8863;23;274
4927;8863;23;4439
4928;8864;3;18
4929;8864;23;270
4929;8864;23;271
4929;8864;23;272
4929;8864;23;273
4929;8864;23;274
4929;8864;23;275
4929;8864;23;276
4930;8865;23;270
4930;8865;23;273
4930;8865;23;274
4930;8865;23;276
4930;8865;23;278
4931;8865;3;152
4932;8866;3;152
4933;8866;23;274
4933;8866;23;276
4933;8866;23;6666
4933;8866;23;4439
4933;8866;23;270
4933;8866;23;4440
4933;8866;23;6986
4934;8867;23;269
4934;8867;23;270
4934;8867;23;271
4934;8867;23;272
4934;8867;23;273
4934;8867;23;274
4934;8867;23;275
4934;8867;23;276
4934;8867;23;277
4934;8867;23;278
4935;8867;3;152
4936;8868;3;152
4937;8868;23;271
4937;8868;23;272
4937;8868;23;273
4937;8868;23;274
4938;8869;3;8
4939;8869;23;270
4939;8869;23;271
4939;8869;23;272
4939;8869;23;273
4939;8869;23;274
4939;8869;23;275
4940;8870;3;152
4941;8870;23;269
4941;8870;23;270
4941;8870;23;271
4941;8870;23;272
4941;8870;23;273
4941;8870;23;274
4941;8870;23;275
4941;8870;23;276
4942;8871;1;26
4943;8872;3;117
4943;8872;3;165
4944;8873;1;73
4945;8874;1;26
4945;8874;1;40
4945;8874;1;54
4945;8874;1;63
4946;8874;3;150
4946;8874;3;4100
4947;8875;3;152
4948;8876;3;117
4949;8876;1;40
4950;8877;3;92
4951;8877;1;40
4951;8877;1;54
4951;8877;1;63
4951;8877;1;73
4951;8877;1;86
4952;8878;1;355
4952;8878;1;54
4952;8878;1;86
4953;8878;3;169
4954;8879;1;40
4954;8879;1;54
4955;8879;3;117
4956;8880;3;18
4957;8880;1;40
4957;8880;1;54
4957;8880;1;63
4957;8880;1;73
4958;8881;3;117
4959;8881;1;54
4960;8882;3;152
4961;8882;1;40
4961;8882;1;54
4961;8882;1;63
4961;8882;1;73
4961;8882;1;86
4962;8883;3;150
4963;8883;1;40
4963;8883;1;54
4963;8883;1;63
4964;8884;3;117
4966;8885;3;18
4967;8885;1;40
4968;8886;1;86
4969;8886;3;165
4970;8887;1;26
4970;8887;1;40
4971;8887;3;117
4972;8888;3;18
4973;8888;1;63
4973;8888;1;73
4973;8888;1;86
4974;8889;3;18
4975;8889;1;54
4976;8890;3;117
4976;8890;3;169
4977;8890;1;40
4977;8890;1;73
4977;8890;1;63
4978;8891;1;26
4979;8891;3;117
4980;8892;3;117
4981;8892;1;54
4982;8893;3;152
4983;8893;1;63
4983;8893;1;73
4983;8893;1;86
4984;8894;1;54
4985;8894;3;150
4986;8895;3;117
4987;8895;1;40
4988;8896;3;82
4989;8896;1;86
4990;8897;1;73
4991;8897;3;18
4992;8898;1;73
4993;8898;3;18
4994;8899;3;18
4995;8899;1;63
4995;8899;1;73
4996;8900;1;26
4997;8900;3;152
4998;8901;1;40
4998;8901;1;54
4998;8901;1;63
4998;8901;1;73
4998;8901;1;86
4999;8901;3;152
5000;8902;1;40
5000;8902;1;54
5000;8902;1;63
5000;8902;1;73
5000;8902;1;86
5001;8902;3;152
5001;8902;3;127
5002;8903;3;152
5003;8903;1;40
5004;8904;1;54
5004;8904;1;73
5005;8904;3;152
5006;8905;1;63
5006;8905;1;73
5006;8905;1;40
5006;8905;1;26
5006;8905;1;54
5006;8905;1;86
5007;8905;3;82
5008;8906;1;40
5008;8906;1;73
5008;8906;1;86
5009;8906;3;132
5009;8906;3;152
5010;8907;1;54
5010;8907;1;73
5011;8907;3;152
5012;8908;1;40
5012;8908;1;54
5012;8908;1;63
5012;8908;1;73
5012;8908;1;86
5013;8908;3;152
5014;8909;1;26
5014;8909;1;40
5014;8909;1;54
5014;8909;1;63
5014;8909;1;73
5014;8909;1;86
5015;8909;3;18
5016;8910;3;152
5017;8910;1;26
5017;8910;1;40
5017;8910;1;54
5017;8910;1;63
5017;8910;1;73
5018;8911;3;152
5019;8911;1;26
5019;8911;1;40
5019;8911;1;54
5020;8912;3;18
5021;8912;1;40
5022;8913;1;54
5022;8913;1;73
5023;8913;3;132
5024;8914;3;18
5025;8914;1;73
5026;8915;1;73
5026;8915;1;86
5027;8915;3;152
5028;8916;1;40
5028;8916;1;54
5028;8916;1;63
5028;8916;1;73
5028;8916;1;86
5029;8916;3;18
5030;8917;3;18
5031;8917;1;40
5031;8917;1;54
5031;8917;1;63
5031;8917;1;73
5032;8918;3;152
5033;8918;1;40
5033;8918;1;54
5033;8918;1;63
5034;8919;1;40
5034;8919;1;54
5034;8919;1;63
5034;8919;1;73
5034;8919;1;86
5035;8919;3;152
5036;8920;1;40
5036;8920;1;54
5036;8920;1;63
5036;8920;1;73
5036;8920;1;86
5037;8920;3;299
5038;8921;3;152
5039;8921;1;40
5039;8921;1;54
5039;8921;1;63
5039;8921;1;73
5039;8921;1;86
5040;8922;1;26
5040;8922;1;40
5040;8922;1;54
5040;8922;1;63
5040;8922;1;73
5041;8922;3;18
5042;8923;1;26
5042;8923;1;40
5042;8923;1;54
5042;8923;1;63
5042;8923;1;73
5043;8923;3;18
5044;8924;3;132
5045;8924;1;26
5045;8924;1;40
5045;8924;1;54
5045;8924;1;63
5045;8924;1;73
5046;8925;3;18
5047;8925;24;292
5047;8925;24;291
5048;8926;24;291
5048;8926;24;295
5048;8926;24;292
5048;8926;24;293
5048;8926;24;290
5048;8926;24;294
5049;8927;24;292
5050;8927;3;299
5051;8928;3;18
5052;8928;24;289
5052;8928;24;291
5053;8929;3;82
5054;8929;24;291
5055;8930;24;289
5055;8930;24;290
5055;8930;24;291
5055;8930;24;292
5055;8930;24;293
5055;8930;24;294
5055;8930;24;295
5055;8930;24;296
5056;8930;3;82
5057;8931;24;291
5057;8931;24;292
5057;8931;24;293
5057;8931;24;294
5058;8931;3;82
5059;8932;3;82
5060;8932;24;289
5060;8932;24;290
5060;8932;24;291
5060;8932;24;292
5060;8932;24;293
5060;8932;24;294
5060;8932;24;295
5060;8932;24;296
5061;8933;24;289
5061;8933;24;290
5061;8933;24;291
5061;8933;24;292
5061;8933;24;293
5061;8933;24;294
5061;8933;24;295
5061;8933;24;296
5062;8836;57;1018
5063;8836;121;3080
5063;8836;121;11250
5063;8836;121;11251
5063;8836;121;10296
5063;8836;121;2815
5063;8836;121;3033
5064;8933;3;82
5064;8933;3;152
5065;8934;24;289
5065;8934;24;290
5065;8934;24;291
5065;8934;24;292
5065;8934;24;293
5065;8934;24;294
5065;8934;24;295
5065;8934;24;296
5066;8934;3;82
5067;8935;24;289
5067;8935;24;290
5067;8935;24;291
5067;8935;24;292
5067;8935;24;293
5068;8935;3;152
5069;8936;3;152
5070;8936;24;292
5070;8936;24;293
5070;8936;24;296
5071;8937;3;152
5072;8937;24;290
5072;8937;24;291
5072;8937;24;292
5072;8937;24;293
5072;8937;24;294
5073;8938;3;299
5074;8938;24;289
5074;8938;24;290
5074;8938;24;291
5074;8938;24;292
5075;8939;3;82
5076;8939;24;290
5076;8939;24;291
5076;8939;24;292
5076;8939;24;293
5076;8939;24;294
5076;8939;24;295
5077;8940;3;132
5077;8940;3;152
5078;8940;24;292
5078;8940;24;296
5079;8941;3;152
5080;8941;24;291
5080;8941;24;292
5080;8941;24;293
5080;8941;24;294
5081;8942;3;132
5082;8942;24;293
5082;8942;24;292
5083;8943;24;295
5083;8943;24;296
5084;8943;3;152
5085;8944;3;152
5086;8944;24;291
5087;8945;24;293
5087;8945;24;291
5087;8945;24;292
5088;8946;3;152
5089;8946;24;293
5089;8946;24;294
5089;8946;24;296
5090;8947;24;290
5090;8947;24;291
5090;8947;24;292
5090;8947;24;293
5090;8947;24;294
5090;8947;24;295
5090;8947;24;296
5091;8947;3;82
5092;8948;24;291
5092;8948;24;292
5092;8948;24;293
5092;8948;24;294
5092;8948;24;295
5093;8948;3;65
5094;8949;3;18
5095;8949;24;293
5095;8949;24;292
5095;8949;24;295
5095;8949;24;294
5096;8950;3;18
5098;8951;3;18
5099;8951;1;86
5099;8951;1;73
5100;8952;1;40
5100;8952;1;63
5100;8952;1;73
5101;8953;3;18
5102;8953;1;40
5102;8953;1;63
5103;8954;3;18
5104;8954;1;40
5104;8954;1;54
5104;8954;1;63
5104;8954;1;73
5104;8954;1;86
5105;8955;1;355
5105;8955;1;26
5105;8955;1;40
5105;8955;1;63
5106;8955;3;18
5107;8956;1;2036
5108;8956;3;75
5109;8957;1;40
5109;8957;1;54
5109;8957;1;63
5109;8957;1;73
5109;8957;1;86
5111;8958;3;298
5114;8959;1;26
5114;8959;1;40
5114;8959;1;54
5114;8959;1;63
5114;8959;1;73
5114;8959;1;86
5115;8960;3;75
5115;8960;3;82
5115;8960;3;65
5116;8960;1;26
5116;8960;1;40
5116;8960;1;54
5116;8960;1;63
5116;8960;1;73
5116;8960;1;86
5117;8961;1;40
5117;8961;1;54
5117;8961;1;63
5117;8961;1;73
5117;8961;1;86
5118;8961;3;82
5119;8962;3;82
5120;8962;1;26
5120;8962;1;40
5120;8962;1;54
5120;8962;1;63
5120;8962;1;73
5120;8962;1;86
5121;8963;1;40
5121;8963;1;54
5121;8963;1;63
5121;8963;1;73
5122;8963;3;82
5123;8964;3;61
5124;8964;1;40
5124;8964;1;54
5124;8964;1;63
5124;8964;1;73
5124;8964;1;86
5125;8965;3;117
5125;8965;3;18
5125;8965;3;82
5126;8966;1;26
5126;8966;1;40
5126;8966;1;54
5126;8966;1;63
5126;8966;1;73
5126;8966;1;86
5127;8966;3;8
5128;8967;3;300
5129;8968;3;75
5129;8968;3;18
5130;8969;57;3081
5131;8969;121;10312
5131;8969;121;2745
5131;8969;121;2978
5132;8970;58;801
5132;8970;58;800
5132;8970;58;802
5133;8971;58;3082
5133;8971;58;3083
5133;8971;58;804
5133;8971;58;3084
5133;8971;58;3085
5133;8971;58;801
5134;8972;58;803
5134;8972;58;3086
5135;8972;50;
5136;8973;58;2640
5136;8973;58;3086
5136;8973;58;807
5136;8973;58;3089
5136;8973;58;806
5137;8974;58;804
5137;8974;58;800
5137;8974;58;801
5138;8975;121;2774
5138;8975;121;2706
5138;8975;121;2834
5139;8976;66;2630
5141;8985;58;655
5141;8985;58;1384
5141;8985;58;656
5142;8987;1;40
5142;8987;1;54
5142;8987;1;63
5142;8987;1;73
5143;8990;43;3091
5144;8991;43;3092
5145;8992;43;3093
5146;8993;43;1691
5147;8994;43;3094
5148;8994;44;3095
5149;8995;43;3094
5150;8995;44;3096
5150;8995;44;3097
5151;8996;43;3094
5152;8996;44;3098
5153;8997;47;1194
5154;8997;48;1195
5154;8997;48;1196
5154;8997;48;1197
5154;8997;48;682
5154;8997;48;683
5157;8998;47;1194
5158;8998;48;686
5158;8998;48;688
5158;8998;48;2468
5159;8999;47;1194
5160;8999;48;1279
5160;8999;48;684
5160;8999;48;1128
5161;9000;47;1151
5162;9000;48;843
5163;9001;47;1194
5163;9001;47;1127
5164;9001;48;682
5164;9001;48;684
5164;9001;48;688
5164;9001;48;1195
5164;9001;48;1196
5164;9001;48;1197
5164;9001;48;689
5165;9002;47;1115
5166;9002;48;684
5166;9002;48;691
5167;9003;65;1838
5167;9003;65;1839
5168;9003;124;3099
5168;9003;124;3100
5169;9004;56;993
5170;9004;124;3101
5170;9004;124;3102
5170;9004;124;3103
5170;9004;124;3104
5170;9004;124;3105
5170;9004;124;3106
5170;9004;124;3107
5170;9004;124;3108
5171;9005;56;991
5172;9005;124;3109
5172;9005;124;3110
5172;9005;124;3107
5172;9005;124;3111
5172;9005;124;3112
5173;9006;124;3113
5173;9006;124;3114
5173;9006;124;3115
5173;9006;124;3116
5173;9006;124;3117
5174;9007;56;990
5175;9007;124;3110
5175;9007;124;3107
5175;9007;124;3112
5176;9008;56;3118
5177;9008;124;3119
5177;9008;124;3120
5178;9009;124;3113
5178;9009;124;3114
5178;9009;124;3115
5178;9009;124;3121
5179;9010;124;3122
5180;9011;56;992
5181;9011;124;3123
5181;9011;124;3124
5181;9011;124;3125
5181;9011;124;3107
5181;9011;124;3111
5181;9011;124;3126
5182;9012;57;1082
5182;9012;57;1057
5183;9012;124;8410
5183;9012;124;3127
5183;9012;124;8411
5183;9012;124;3128
5184;9013;57;1057
5185;9013;124;3129
5186;9014;57;2953
5187;9014;124;3130
5187;9014;124;3131
5188;9015;57;1056
5189;9015;124;3132
5190;9016;57;1949
5191;9016;124;3133
5191;9016;124;3134
5191;9016;124;3135
5191;9016;124;3136
5192;9017;57;1044
5193;9017;124;3133
5193;9017;124;3134
5193;9017;124;3135
5193;9017;124;3136
5194;9018;57;1056
5195;9018;124;3137
5195;9018;124;3138
5195;9018;124;3139
5196;9019;46;837
5197;9020;47;3140
5197;9020;47;3141
5198;9020;46;836
5198;9020;46;837
