default_code;product_tmpl_id;id;volume;weight
6681320/14;19032;41982;;
9816001/4AIF;31622;82183;;
M0101773/426;35315;83805;;
M0321804/04;3924;8549;;
1261806/43;9086;19662;;
M0101737/S07;9605;21003;;
1271701/007;28342;62594;;
1261802/300;9087;19675;;
1271701/321;28342;62593;;
1002711/MA;11387;84133;;
M0101115/41;9212;20143;;
1001203;13874;29984;;
M02936042;32700;72288;;
6431502/15;32396;71697;;
1261806/D23;9086;19663;;
5431650/PW;38371;84231;;
1261806/D26;9086;19661;;
1879337/M;28434;73500;;
M01718412/BLP;6858;13368;;
1261804/204;9087;19666;;
1879337/XL;28434;73502;;
1879337/XXL;28434;73503;;
1879338/L;33296;73507;;
1879338/M;33296;73506;;
1879338/XL;33296;73508;;
M0375010/4440;26481;81450;;
M0101722/009;9603;65375;;
5343834;40948;89446;;
M0321838/TGM;3904;8486;;
1181812/082;8553;17642;;
1181812/070;8553;17643;;
1181812/054;8553;17644;;
1261802/309;9087;19676;;
1181812/018;8553;17646;;
M0321838;3904;8483;;
1181813/338;8554;17655;;
M0321838/AYWP;3904;8484;;
6431503/10;33710;74408;;
M0811720/DR;38015;83550;;
1163382/04;35182;77570;;
5343831/GR;40945;89443;;
1261802/304;9087;19674;;
6431831/HB;36714;82182;;
11633037;39046;85533;;
1181828/082;8557;17675;;
1181813/030;8554;17665;;
1181813/018;8554;17667;;
6431506/08;33711;74411;;
1181828/010;8557;17679;;
1181828/071;8557;17676;;
1879318/M;28451;62823;;
1879338/XXL;33296;73509;;
47859112;9351;20424;;
6431506/10;33711;74412;;
M0321838/GBOH;3904;8485;;
1879339/04;33297;73510;;
1181812/509;8553;17641;;
1181831/820;8555;17670;;
1879339/08;33297;73512;;
1879339/10;33297;73513;;
6431701/HT;28741;68891;;
64339047;37421;82350;;
M0745107/76;36437;80390;;
1181886/3176;8570;17740;;
1163382/05;35182;77571;;
1181814/PB;8574;17751;;
1879320/S;28453;62833;;
1879339/12;33297;73514;;
M0745230/3006;38629;84735;;
M0171814/HTP;7033;13786;;
1181815/NO;8579;17766;;
1181815/BW;8579;17768;;
42665066;38857;85116;;
1879339/14;33297;73515;;
1611219/12;23905;52753;;
1181815/HI;8579;17765;;
M0811720/FI;38015;83552;;
1181814/MT;8574;17752;;
M0291375/25;32703;72298;;
M0171814/SD;7033;13785;;
4028533/42;18486;39629;;
6431701/SP;28741;63613;;
1879101/L;10807;56327;;
M0698109/39;3477;60532;;
5341046;38362;84218;;
5343631/BR;40939;89431;;
6431842/GP;37996;83498;;
5343632/AM;40940;89434;;
M0171861/85;6851;13279;;
1181815/GI;8579;17767;;
6681361/20;35585;95943;;
M0171861/87;6851;13278;;
M0375012/32SWL;26484;81452;;
1271802/TS;9177;20045;;
M0291202/20-10;22040;48723;;
1271802/HT;9177;20046;;
2979037/XXXL;2423;68115;;
M0101825/302;9623;21092;;
M0101807/276;9622;21084;;
8731803/PAY;10478;23229;;
1181805/KINKURO;8589;17799;;
M0291375/35;32703;72297;;
1271805/04;9178;20047;;
M0649107/XL;28710;63536;;
M0101825/404;9623;21100;;
7139306/L;8821;18691;;
M0101825/309;9623;21091;;
1859128/L;26232;57637;;
M0101825/310;9623;21094;;
64339043;37251;82001;;
1879344/L;34696;76356;;
M02915214/300;33480;73906;;
1879344/M;34696;76355;;
8731803/BCL;10478;23230;;
1879344/XL;34696;76357;;
1879344/XXL;34696;76358;;
M01718248/PEL;6857;21300;;
1800545;38236;83949;;
7139306/XL;8821;18692;;
2226407/CH;27046;59756;;
M0252831;25855;57194;;
2279313/XXL;2769;4778;;
M0699109/M;31623;70184;;
M0699110/M;33248;73422;;
7139307;8822;18251;;
M0699110/XL;33248;73424;;
6431703/HO;23342;51412;;
4028533/43;18486;39630;;
4828301/45;38875;85160;;
4028533/44;18486;39631;;
8731803/GBL;10478;23231;;
M0101327/06;43088;94035;;
4048914/44;22309;49364;;
M0101328/02;43089;94042;;
M0101815/005;9677;21362;;
M0101811/202;9669;21333;;
M0101811/227;9669;21335;;
M0101815/009;9677;21364;;
M0101856/110;9675;21355;;
M0101815/001;9677;21361;;
M0101815/007;9677;21363;;
M0101815/024;9677;21365;;
M0101811/226;9669;21334;;
M0834792;30146;66777;;
M0101856/108;9675;21353;;
GARDONS;26466;58483;;
6431704/BS;23345;70465;;
1949103/XXXXL;9591;69334;;
1398715/09;5603;10066;;
4048908/54;22304;49345;;
4048908/48;22304;49343;;
M0101856/111;9675;21356;;
1879346/L;35798;79178;;
1879346/M;35798;79177;;
1879346/S;35798;79176;;
1879346/XL;35798;79179;;
4048914/52;22309;49368;;
1879346/XXXL;35798;79181;;
1879401/M;31842;70694;;
1398715/095;5603;10067;;
M0375012/30M1;26484;81453;;
8731813/KVP;10193;22495;;
1879401/XL;31842;70696;;
8731824/CL;10187;22469;;
8731827/B;10184;22457;;
8731827/V;10184;22458;;
6117709;22269;49169;;
1398715/100;5603;10068;;
1398715/105;5603;10069;;
1879345/L;35500;78457;;
4700462;37478;82444;;
M0101328/03;43089;94039;;
M0291206/16-10;22044;48751;;
M0252840;27769;61479;;
M0813820;16495;35912;;
M0101328/04;43089;94041;;
M0291206/12-10;22044;48755;;
8731825/AY;10186;22464;;
8731825/FI;10186;22465;;
8731824/AY;10187;22467;;
1879402;34698;76363;;
1879403;34698;76364;;
M0101753/S07;9604;20991;;
8731824/FI;10187;22468;;
1879404;35935;79362;;
5340593;40938;89428;;
8731815/MSC;10195;22500;;
8731814/CMF;10196;22504;;
1181812/337;8553;64488;;
4049205/02;22327;49420;;
8731814/MBB;10196;22505;;
1859128/S;26232;57635;;
M0171848/22;6851;13268;;
4119219/xxl;8890;18940;;
M0101726/440;9595;20890;;
8731815/MBB;10195;22499;;
1271751/004;9145;19921;;
11633016/EC;34056;83672;;
M0666758/63;8203;16276;;
M0171848/24;6851;13269;;
M0101328/06;43089;94040;;
8485131;27743;61450;;
4048916/54;22311;49378;;
M0101722/S06;9603;20983;;
M0251305/01;25508;56628;;
M0745112;28627;63323;;
1247506;30337;67109;;
M0251307/10;25502;56604;;
M0251309/207;25554;56709;;
11633041/02;41592;90825;;
5343631/AM;40939;89430;;
1879015/48;10804;24136;;
11633041/04;41592;90826;;
7139308/M;8819;18674;;
M0251310/1;25509;56417;;
6431433/30;33587;74169;;
47010984;38455;84424;;
6681310/14;18999;41896;;
1163340/23;3023;5625;;
4118915/38;11448;60889;;
6431704/MO;23345;51427;;
4118915/46;11448;59885;;
M0746206;3149;5912;;
6681310/16;18999;41897;;
M06451116;9437;20512;;
M0375012/41;26484;81454;;
4163676;11734;25896;;
6681310/18;18999;41898;;
4163187;11848;26010;;
66825164/A;18891;41493;;
4155503/4;2609;4411;;
M0646209;9759;21561;;
M0375011/4.5;26483;81455;;
PR/79176;14660;81744;;
PR/78887;26483;81456;;
M0745228/3006;38562;84634;;
M0811732/RO;38016;83555;;
6431704/RW;23345;70463;;
9227207/N;8361;16631;;
M0251316/08;25485;56562;;
M0812817;37037;81636;;
4163670;11728;25867;;
66825164/C;18891;41494;;
1879008/06;10800;24116;;
4163186;11718;25851;;
1879008/12;10800;24119;;
5342112;40942;89437;;
11633041/01;41592;90822;;
2037850;36442;80397;;
9111314/103;10816;24263;;
4149609/M;23943;52925;;
M0251318/06;25486;56564;;
1879027/L;34697;76360;;
6681305/E;19013;41944;;
M0291045;32704;72308;;
5342111;40942;89438;;
4303302/24;5488;93503;;
5340627;40941;89435;;
9887512;3983;8701;;
9111313/034;10815;72934;;
11633041/03;41592;90824;;
2979050/XXXL;35049;77237;;
5343831/BR;40945;89442;;
M02915214/800;33480;82616;;
2037856;36443;80398;;
41631108;11712;25844;;
M0291859/GJ;21557;64501;;
M0648001/ST401;24637;54405;;
5343830/GR;40944;89440;;
5537710;24155;53383;;
1163302/09;2963;5298;;
M06674991;26915;59475;;
5343832;40946;89444;;
1203101;38923;85267;;
M02536017;25866;57205;;
4162137;11699;25804;;
M0747545;36440;80395;;
4162111;11708;25828;;
M0811201/6;35686;78937;;
5343632/BR;40940;89433;;
43033015/15;30378;67264;;
M0293690;24399;53627;;
43033101;5393;9411;;
5465613;29733;65898;;
6431706/SP;23343;63599;;
7398203/M;27725;61425;;
1800505;29845;66083;;
1879025/L;31839;70677;;
1801624/04;36438;80392;;
1879001/L;10796;24091;;
1398715/110;5603;10070;;
1398715/115;5603;10071;;
7398207/40;36960;81462;;
1163341/34;3026;5637;;
7398207/44;36960;81464;;
M0071218/1612;5496;9808;;
43033993;5491;9777;;
4533101;28200;62290;;
7398105/43;16847;61400;;
1183305;43758;95898;;
66825615/A;43775;95941;;
4303361;5541;9907;;
4118901/38;11452;25236;;
4303389;5552;9946;;
M0666758/60;8203;16278;;
6431707/NA;23346;70471;;
6431707/NC;23346;70467;;
1163339/36;3003;5536;;
5343833;40947;89445;;
43033023;5552;9944;;
M02936993;24407;53635;;
M0121755/B;3840;8300;;
7376025;36439;80394;;
1201202;35622;78794;;
1161204/08;2277;2548;;
1163302/02;2963;5300;;
M0811406;40952;89450;;
1801814/01;11786;26240;;
M0835737;41643;90973;;
42653019;12115;26985;;
7414550;32706;72311;;
6431707/SP;23346;63593;;
1800410;26578;58878;;
2382803;28243;62368;;
2229322/XL;6060;11366;;
5519203/L;10434;23134;;
21799539/PO;7447;14452;;
6431601/bg;39730;87023;;
4700468;37486;82453;;
6680402;13205;29254;;
4700469;37484;82449;;
6680407;32245;71410;;
1163302/14;2963;65643;;
6680410;37699;82848;;
6680411;13207;29256;;
6680416;13209;29258;;
M0093641;32707;72312;;
2993308/08;42258;94048;;
2993310;42257;94047;;
1090635;43091;94046;;
9111314/207;10816;24261;;
4509301/M;13845;29927;;
7398105/41;16847;36535;;
43033063;5552;9942;;
4428942/52;31877;70762;;
M0655306;11868;26519;;
7398204/42;33014;72954;;
M0645167;36441;80396;;
4828524/42;38874;85142;;
1611205/8;23900;52742;;
43033024;5552;9945;;
1163311/10;2987;5405;;
4303388;5552;9941;;
2383601/280;12007;26672;;
2183628;40950;89448;;
1879301/XL;10810;24207;;
M00733013/HF;28801;63809;;
M0090182;32716;72326;;
M0171905;7863;15685;;
M0645117/67;9558;20746;;
2401502/BA;31779;84132;;
2402748/1226;25291;55636;;
6431411/170;23335;51383;;
2978932/38;2294;68167;;
M0290510;29535;65475;;
1801804/391;11764;71735;;
6680418;13211;29260;;
1859012/L;18673;67113;;
2279317/XXL;2773;4799;;
1163811/V;3197;6028;;
6680422;13213;29262;;
M0101722/439;9603;71729;;
54653987;12516;27409;;
6680432;13216;29265;;
6431428/20;33582;74153;;
9111314/209;10816;24269;;
6680434;13217;29266;;
4700467;37486;82452;;
M0090695;32718;72332;;
6680435;13218;29267;;
M02536028;25465;56532;;
1801814/96;11786;71736;;
BONDACHAT/DIVERS;26442;84594;;
6431712/GB;28759;67846;;
43033071;30389;67286;;
M0291341/154;21946;48353;;
8733301/SV;10180;22448;;
4049504/95;22362;49304;;
7411302/16;28703;63502;;
PR/67645;3003;70241;;
M0090183;32716;72327;;
4935538/2;22985;59226;;
5465401/12;23959;52979;;
2138510/46;3654;7114;;
M02536078;25897;57236;;
9111314/22;10816;24264;;
M0090174;32710;72315;;
4303358;5312;9220;;
M0290302;21707;47813;;
6431124/50;23309;51290;;
6431713/371;34366;75740;;
4828301/46;38875;85156;;
M0290675;27865;61623;;
6431713/372;34366;76728;;
1801318/18;9876;21839;;
M0291002;28740;63608;;
8065103/71;7664;15026;;
M0813941;37033;81632;;
8732303/DV;10182;22452;;
4048907/46;22303;49338;;
8733301/SK;10180;22447;;
6682614/20;18976;95944;;
2402739/OR;38334;84134;;
M0698021/PF41;3467;6591;;
1833303/15;5774;10625;;
1801319/08;9868;21804;;
6680436;13219;29268;;
M0090802;32709;72314;;
M0291028;24167;53395;;
54653095;40955;89453;;
6680437;13220;29269;;
6680441;13221;29270;;
M0090175;32711;72316;;
1833335/NO;33656;94049;;
1833374/16;41780;91273;;
54653094;40954;89452;;
9946114;12676;27572;;
M0645144/71;9445;20527;;
1169324/L;31465;69856;;
6431704/YPE;23345;86424;;
2979001/XXXXXXL;2422;77216;;
2402749/EB;27408;60641;;
1801318/12;9876;21840;;
6680446;13224;29273;;
4429208/XXXL;10316;22794;;
5465390;12492;27385;;
9111314/312;10816;24265;;
5340570;32772;72471;;
PR/64036;21638;66657;;
1859133/XL;26237;57649;;
6680447;13225;29274;;
21805058;36771;81052;;
8732303/DN;10182;22451;;
9111314/42;10816;24266;;
1833344/RR;33672;94050;;
1161497/3540;41593;90828;;
7391153/18;33012;72946;;
7398204/41;33014;72953;;
1003699/YE;30322;67066;;
M0647434/OR;37750;86425;;
M0813880;37038;81637;;
53405008;33955;84224;;
M0654950;40956;89454;;
6680444;13222;29271;;
11638117;3436;6475;;
1271711/419;9166;78643;;
7398204/43;33014;72955;;
1801318/16;9876;21838;;
4700457;37475;82436;;
7393622;15640;35057;;
1801319/10;9868;21805;;
6431717/SB;29397;80156;;
6680451;13227;29276;;
6680456;13229;29278;;
6431433/20;33587;74168;;
1949511;9593;20877;;
M0745334;3063;5756;;
7391201/2;16888;36608;;
1161405/45L;2315;83654;;
1161497/2530;41593;90829;;
1181905/8;8973;19358;;
6431717/TR;29397;65121;;
6680464;13230;29279;;
M0813809;29617;65679;;
M0291866/LM;21559;47403;;
1181905/9;8973;19357;;
1859133/XXL;26237;57650;;
1091903/30;29674;65771;;
M02938013;24412;53640;;
1091904;29675;65772;;
M0516563;34769;76512;;
7391201/4;16888;36609;;
5348201/46;23699;52090;;
6431723/RO;31556;70021;;
M00736013/050;29520;65412;;
6680470;13234;29283;;
7146207;2478;4165;;
1169004/XL;11685;25764;;
M00736013/070;29520;65413;;
1003699/BR;30322;81742;;
8731706/ER;10486;84974;;
6680471;13235;29284;;
13859239;30312;67049;;
2347802;24571;53840;;
2347804;24572;53841;;
2347801;24571;53839;;
1090611;28886;63957;;
1169408/COG;11853;26504;;
1091903/25;29674;65770;;
54653976;12506;27399;;
1270501;9110;19713;;
1003816/BY;29779;65971;;
M02536121;34019;75035;;
1078001;38626;84719;;
53405005;38365;84221;;
M0836011;7141;14136;;
5348202/42;23700;52092;;
M02918205/05;21567;47448;;
6680474;13237;29286;;
6680478;13239;29288;;
6431417/3;23327;51352;;
7856003;28870;63939;;
6682608/E;18975;41819;;
6682608/F;18975;79613;;
7391201/6;16888;36607;;
M0041215/4;7827;15537;;
1385953/24RH;24635;54045;;
4936089;38201;83896;;
M0170531;6440;12278;;
M0645509/02;9696;21418;;
4429019/M;10286;22675;;
13859304;28954;64067;;
13859305;28955;64068;;
1385953/19LH;24635;54041;;
1385953/19RH;24635;54042;;
1385953/20RH;24635;54043;;
1385953/24LH;24635;54044;;
7139355/L;8798;63417;;
7398206/44;36959;81459;;
2347803;24572;53842;;
1279401/B;9185;20059;;
1189402;8989;19383;;
53405004;38364;84220;;
M02918201/WBY;21566;47444;;
1858923/36;8853;18824;;
M0656090;11920;26571;;
1415335;8009;15930;;
13859221;30297;67029;;
1043638;15737;35154;;
5548307/41;2783;4853;;
4935451/09;22956;50451;;
M0090179;32713;72322;;
6431726/PE;32393;71689;;
7398206/45;36959;81460;;
M0090180;32714;72323;;
1090605;5825;10802;;
M0291718/SPB;21459;47085;;
1181303/5GR;9761;21572;;
6680480;13240;29289;;
7391203/6;16891;36615;;
6431727/HT;32394;78269;;
5342906;40935;89425;;
53405006;38366;84222;;
m0810619;27964;61848;;
66825201/P;18924;41672;;
66825201/CA;18924;41675;;
7391203/2;16891;36616;;
7856075;5131;8957;0;0.00
7139308/XL;8819;18682;;
4161504/08;11667;61270;;
1161498/24;41594;90832;;
7856081;5171;9001;;
66825201/D;18924;63049;;
4233618;30058;66588;;
5348205/44;27970;61858;;
4828301/47;38875;85157;;
1181734/028;8506;17181;;
6431728/859;35448;79392;;
5518910/46;10457;59054;;
M06574983;40961;89459;;
1181703/WATER MELON;8549;17633;;
M0648501/41;24644;54410;;
6431728/MA;35448;78262;;
5548308/38;2784;4864;;
1181306/7;9760;21562;;
6431729/NP;35533;79509;;
M0657893;40958;89456;;
M02918013/GREEN YAMAME;21564;47424;;
1879308/S;10812;24217;;
M0647434/BL;37750;82964;;
M0090184;32716;72328;;
M02918200/AM;21565;62053;;
M02918201/NBT;21566;47436;;
7410123/580;27435;61657;;
PR/58123;3695;60716;;
2401364/02;25271;55572;;
M0041215/6;7827;15536;;
M0627701/AN;5909;74277;;
1161498/23;41594;90833;;
M0657894;40960;89458;;
M0649349/0501;24911;54321;;
6680481;41058;89673;;
2229323/L;6058;11363;;
1163883;3461;6556;;
M0090178;32713;72321;;
5340521;38363;84219;;
1801770/19;36673;83951;;
M0698525/45;3501;6761;;
M0698528/41;3505;6773;;
6680482;41058;89674;;
6680484;13241;29290;;
6431727/RG;32394;71693;;
6680486;34400;75801;;
9816084/4A;31744;70494;;
6431729/ZA;35533;78569;;
M0090177;32712;72319;;
M0745501/0;3115;5862;;
M0090176;32712;72318;;
M0071226/1-0;5517;9852;;
M0748910/L;30080;66691;;
66825235;13374;29423;;
2402748/1235;25291;55638;;
2402787/1060;25293;55661;;
1181330/6;9830;21726;;
7139311;8823;18252;;
M0071227/01;5536;9890;;
4428940/50;12055;26915;;
2180815;36772;81053;;
M0516584;37492;82463;;
4849317/XXL;13033;28415;;
M0071227/02;5536;9891;;
2189602/XL;14757;33360;;
M0657895;40959;89457;;
M0328911/42;6811;13056;;
2401369/02;25263;55541;;
M0171993;32506;71948;;
5466201;29736;65901;;
M0329201/XL;8725;60776;;
2401370/08;25264;55543;;
M02938111;24416;53644;;
6680487;13242;29291;;
5202603/5;41597;90844;;
M0399501/OL;11434;25178;;
2279314/L;2770;4785;;
M0172401;7894;15726;;
M0329202/S;8726;18402;;
1162813;29594;65634;;
1270506;38237;83952;;
6680488;28694;63491;;
6680489;28695;63492;;
6431731/FI;35605;80153;;
1161498/22;41594;90834;;
5202603/4;41597;90843;;
1833393/PL;41845;91434;;
1181718/066;8538;17472;;
6431731/SB;35605;80152;;
M0329302/XXL;8729;18411;;
M0745510/2;3121;5876;;
M0409403/58;29000;64160;;
1707456/14;39649;89467;;
M02933116;24302;53530;;
7031707;9005;19435;;
M0409409/XL;7555;14642;;
2255465/09;8398;16733;;
7031804/106;25394;55973;;
M0655401;11891;26542;;
M0293947;24465;53693;;
M0645179;9560;20748;;
PR/79073;37042;81641;;
M0329302/M;8729;18409;;
1833391;41844;91432;;
6680490;28696;63493;;
M0745127;2910;5106;;
M0071236/0430;34980;76956;;
2402787/615;25293;55648;;
4937802;13828;29877;;
M0645121;9442;20524;;
1336901;7741;15314;;
7410123/680;27435;60699;;
1271772/F02;31694;83958;;
M0071236/0628;34980;76957;;
2184523;14026;30136;;
2184521;14025;30135;;
1833392;41844;91433;;
42653016;12112;26982;;
M0293948;24466;53694;;
8485145;38597;84682;;
4266108;12346;27216;;
1161499/60LA;41595;90838;;
6680495;33091;73091;;
M0645123;9559;20747;;
1163875/HEX;3454;6528;;
6693304;41364;90343;;
4700471;37483;82448;;
M0101753/424;9604;20990;;
M0657896;40967;89468;;
M00711298/70;5319;9245;;
2184524;14027;30137;;
M0293950;24467;53695;;
64317981;32395;71696;;
7031707/134;9005;19438;;
21805103;14835;33195;;
1833396;43092;94051;;
4028535/41;3650;49129;;
21805066;37238;81988;;
M0090186;18320;72329;;
4155422/6;2582;4330;;
6680496;33339;73610;;
6431804/HP;31646;70453;;
7038201/42-43;9033;19520;;
8485108;22400;49548;;
M0745161/76;2895;5055;;
7031101/14;8997;19397;;
M0252921;25859;57198;;
1169003/L;11684;25759;;
6431728/PI;35448;78260;;
4701102/0.17;17348;37774;;
2351785/24;14508;65064;;
2401201/10-14;28467;62859;;
1261103/30;9058;19555;;
2401201/12-10;28467;62861;;
4700476;38453;84422;;
1181103/06;8259;16364;;
1161499/40SM;41595;90840;;
11638071/WE;38252;83977;;
6680497;37309;82141;;
M0811911/XS;33791;74523;;
6680499;37310;82144;;
6680601;13243;29292;;
6431804/HRR;31646;70427;;
4700464;37480;82445;;
6680602;13244;29293;;
6680605;13247;29296;;
6680606;13248;29297;;
7038203/42;9035;19528;;
1833397;43093;94052;;
M0810623;37045;81644;;
54653012;12395;27288;;
6682409;13306;29355;;
1161499/50ME;41595;90839;;
M0657496;29453;65252;;
9886402;27060;59783;;
7031108/25;9002;19422;;
7031108/50;9002;19421;;
M0071205/08-16;30329;67099;;
7031103/70;9000;19406;;
2383107;16028;35445;;
6680900;28575;63202;;
M0647434/JA;37750;86426;;
1181103/16;8259;16359;;
M0090797;32717;72331;;
6431813/HO;31648;70446;;
M0071205/08-18;30329;67100;;
42653062;12153;79347;;
6431816/PI;32576;72105;;
M0071204/18-10;5466;9647;;
6680904;13249;29298;;
M0666978;9842;21747;;
M0090573;40962;89462;;
3031704/01;29375;70043;;
3031704/02;29375;65087;;
M0221803/08;18431;39317;;
66825149;13350;29399;;
3031706/12;29382;67128;;
3031704/12;29375;67126;;
1003314/06;14663;31233;;
6680905;28719;63550;;
1833398;43094;94053;;
8731706/RR;10486;84985;;
6432103;30046;66570;;
M0221803/02;18431;39318;;
1801313/08;9872;21827;;
7393630;36963;81467;;
M0698903/48;3513;6795;;
1203310;34038;75086;;
2351825/04;14512;30675;;
M0810625;37047;81646;;
1271814/SM;38239;83956;;
1162811;3317;6295;;
7394542;36961;81465;;
1162832;41596;90841;;
1161499/30MI;41595;90836;;
6432001;33918;74783;;
6431817/RG;32577;72107;;
2979038/L;2414;3784;;
1163917;3524;6824;;
2138519/42;3662;7171;;
M0090630;40965;89465;;
M0071207/14-16;5469;9655;;
PR/79178;14660;81746;;
M0221803/03;18431;39319;;
2402787/616;25293;55649;;
1093913;5947;11000;;
9886403;3958;8637;;
1237426;2368;2777;;
1237406;29067;64349;;
11639029;28173;62252;;
1093920;28908;63979;;
2351815/05;14513;59495;;
2383126;16040;35457;;
2351814/49;14511;30674;;
1237415;2372;2767;;
11639028;28172;62251;;
11639032;28175;62254;;
6680906;13250;29299;;
M0649223/39XL;24832;54242;;
M0090631;40964;89464;;
1163925;3529;6831;;
11639022;28165;62243;;
M0073901;28232;62356;;
1163942;3544;6846;;
11639019;28164;62242;;
11639023;28167;62246;;
M0090694;32721;72335;;
11639024;28168;62247;;
1163919;3526;6828;;
11639031;28174;62253;;
PR/79179;14660;81747;;
M0516585;37494;82465;;
M0090686;40966;89466;;
1484322;36204;79842;;
M0293960;27848;61603;;
1163936/LA;38253;83980;;
6680925;27689;61368;;
6680928;13254;29303;;
6680930;36914;81343;;
4265303;5249;9085;;
4652902;43095;94054;;
11639021;28166;62245;;
9111483/130;15117;34309;;
1161908;3294;6270;;
M0071207/14-18;5469;9656;;
1181904/4;8972;19356;;
4028535/45;3650;49133;;
M0818204/42;18496;39763;;
9111483/150;15117;34308;;
6432401;23075;50825;;
6432404;23076;50826;;
M0818204/44;18496;39764;;
2138519/43;3662;7172;;
M0093940;32732;72350;;
21805068;37241;81991;;
3031802/08;29371;65076;;
4333869;29082;64374;;
3031705/04;29376;65090;;
M0291904/00;29700;65849;;
M0747829;38286;84064;;
2977408;27490;60835;;
1858901/40;8837;64733;;
2401370/12;25264;55545;;
M0090501;32725;72339;;
3031803/06;29372;65078;;
M0090782;40963;89463;;
M0251308/14;25500;56408;;
M0071211/16-9.5;5470;9661;;
1878919/52;31840;70684;;
4155436/5;31001;68716;;
6681346/10;19001;41910;;
7139313/M;8824;18694;;
4708201/M;26407;58318;;
6681346/12;19001;41911;;
1398715/12;5603;68245;;
M0090322;32726;72341;;
7390617;36941;81409;;
1163936/ME;38253;83981;;
1398716/080;5604;10073;;
7361314/02;27871;68810;;
2351814/32;14511;30673;;
66825153/P;13352;29401;;
66825311;28668;63455;;
4333870;29083;64375;;
6682425;30288;67022;;
M0090306;27881;61655;;
M0090305;27880;61654;;
1181906/1;8974;19360;;
2329480/L;12994;28173;;
7390618;36941;81408;;
1270505;36274;80025;;
4935439/7.5;22952;50435;;
M0071946/60;29517;65406;;
1879304/XXL;10810;24202;;
